+0.100875	-0.67081	-0.984000	-0.935296	-0.190408	+0.736693	+0.608072	-0.608000	-0.407379	-0.833152	-0.134016	-0.319936	-0.625000	-0.390976	+0.344989	+0.941613	+0.789887	+0.511768	+0.770216	+0.953039	+0.74304	-0.147429	+0.692544	-0.533312	-0.97000	+0.168063	-0.984375	-0.921125	+0.149528	+0.100288	+0.154504	+0.284125	-0.853625	+0.246375	-0.802432	-0.66761	-0.865608	-0.984451	-0.408832	+0.430208	-0.543176	-0.864000	+0.251659	-0.125000	-0.124992	-0.536161	-0.327451	-0.655304	+0.393097	-0.406312	-0.21061	-0.439944	+0.432479	-0.314152	+0.760229	-0.212197	-0.172253	-0.360673	+0.126912	+0.782552	-0.265625	+0.477023	+0.955912	-0.953125	+0.618072	-0.962601	-0.530013	-0.583616	-0.395192	+0.308499	+0.106496	-0.648619	-0.172625	-0.756609	-0.375000	+0.148056	+0.292625	-0.956903	+0.611375	-0.779192	-0.148744	+0.753024	-0.413601	+0.501807	+0.627032	+0.946024	-0.983563	+0.459456	+0.752609	+0.576000	+0.137131	-0.28021	+0.939416	-0.540257	-0.810897	+0.643161	+0.925192	-0.743816	-0.424192	-0.936125	
+0.315392	-0.816671	-0.390917	-0.311125	+0.240583	+0.541601	+0.233336	-0.89567	+0.287592	-0.633000	-0.621504	-0.942029	+0.338601	+0.812459	-0.659392	+0.88744	-0.982875	-0.10537	-0.657408	-0.379392	+0.562353	+0.549752	+0.574141	+0.392456	+0.836736	+0.688423	+0.512768	-0.133112	-0.437656	+0.744357	+0.18041	-0.158208	+0.767848	-0.623	+0.522432	-0.114989	+0.352000	-0.252608	-0.3875	-0.705375	-0.29113	-0.921875	-0.622311	-0.1496	+0.676537	-0.947072	+0.457024	-0.329752	+0.121192	-0.967616	-0.146261	+0.322176	-0.360552	+0.471464	+0.435213	+0.954408	-0.290961	-0.57592	-0.110841	-0.810696	-0.310125	+0.792000	+0.702088	+0.771328	+0.775352	-0.495912	-0.684941	+0.539187	+0.931392	+0.89859	-0.971416	+0.898328	+0.584623	+0.290024	+0.197000	-0.923072	+0.828125	+0.520832	-0.507219	+0.158113	-0.67125	-0.538121	+0.95552	+0.231883	+0.359449	+0.528000	+0.0	-0.300239	-0.693625	-0.433152	-0.579125	-0.540109	+0.600408	-0.320887	-0.332416	-0.323343	-0.296000	+0.625000	+0.598656	-0.711552	
+0.970504	-0.155125	-0.386561	-0.6207	-0.266037	-0.762264	-0.483328	-0.385051	+0.976257	+0.687144	-0.523549	-0.877592	+0.11264	+0.334289	+0.710607	-0.516928	-0.218248	-0.458973	+0.73608	+0.640367	-0.226539	-0.608128	-0.910949	+0.608000	+0.665187	+0.528625	+0.712000	-0.713000	-0.759601	+0.169669	+0.691641	+0.786243	+0.72000	+0.955384	-0.991167	-0.94625	+0.484523	-0.839000	+0.187697	-0.643432	+0.980696	+0.896000	-0.456000	-0.277056	-0.979456	-0.315333	+0.963733	-0.791129	+0.365125	+0.585563	+0.829625	+0.298776	-0.504000	-0.544625	-0.556397	-0.395353	-0.768000	+0.332003	-0.894528	+0.296000	-0.185353	+0.590375	-0.78125	-0.932224	+0.272233	-0.510784	+0.875875	-0.166899	-0.466625	+0.56512	-0.242371	+0.55592	+0.99423	+0.145243	+0.889523	+0.537059	-0.168875	-0.509568	+0.139456	-0.462875	+0.963437	+0.905151	+0.62536	+0.833811	+0.297088	-0.640625	-0.296000	+0.657944	-0.912000	+0.862893	-0.0	-0.828736	+0.103016	+0.704000	-0.230247	-0.86584	+0.304221	-0.849903	+0.345399	+0.277625	
-0.937517	-0.82376	-0.345375	-0.857171	+0.87875	-0.495096	+0.91743	+0.869621	-0.164221	+0.992000	+0.100063	+0.176297	+0.778479	+0.267272	-0.17125	+0.703168	+0.760904	+0.814747	+0.109349	+0.526856	-0.470387	-0.93791	-0.588171	-0.728503	-0.343192	+0.984264	-0.788831	-0.183808	-0.772799	-0.507625	+0.732229	+0.573007	+0.933192	+0.444104	-0.697623	-0.475264	+0.338951	-0.938616	-0.92875	+0.373368	+0.856375	-0.0	-0.771064	+0.284263	+0.204187	+0.137877	-0.381000	+0.112768	+0.850376	-0.448696	+0.435213	-0.309824	+0.892352	-0.323973	+0.387064	+0.507904	+0.256000	-0.197007	+0.177875	-0.423096	+0.668527	+0.363000	+0.401125	-0.228029	-0.1941	+0.310464	-0.381032	-0.709793	+0.380127	-0.413952	+0.643648	+0.349241	-0.947000	+0.852625	+0.504256	+0.698371	+0.95552	+0.112375	+0.864896	+0.87928	-0.953125	-0.774801	-0.585128	+0.402584	-0.536199	-0.644603	-0.390784	+0.502375	-0.990144	+0.101224	-0.872264	+0.593152	-0.547101	-0.219583	-0.190125	-0.81567	+0.594089	+0.531333	+0.38017	-0.496000	
-0.951000	+0.211000	+0.190656	-0.866529	-0.499904	-0.789099	-0.495489	+0.424000	+0.797961	-0.294461	-0.39616	+0.943768	-0.304376	-0.678441	+0.533448	+0.147192	-0.195288	+0.911787	-0.541125	+0.993625	+0.211207	-0.131784	-0.913000	+0.896000	+0.42647	+0.640448	+0.846936	-0.128696	+0.548923	-0.840023	+0.910657	+0.703616	+0.781049	-0.688704	-0.441304	+0.666231	-0.967616	+0.740875	+0.171125	+0.727421	+0.109247	+0.344000	+0.27125	-0.148877	+0.860667	+0.519221	-0.397161	+0.581312	-0.42808	-0.510461	-0.379848	+0.757528	+0.74568	+0.328000	-0.691648	-0.368000	+0.175991	+0.977449	+0.344648	+0.96125	+0.240384	-0.577429	-0.141632	+0.780433	+0.878584	+0.643000	+0.320768	+0.266152	-0.762816	-0.958528	-0.238792	+0.377728	+0.802752	+0.590875	+0.392000	+0.89859	-0.109375	+0.949007	-0.482624	+0.394432	-0.296875	-0.761176	+0.894399	+0.976791	-0.47992	-0.140513	-0.7296	+0.950733	-0.875000	-0.533399	+0.571352	-0.326936	-0.6328	+0.438248	+0.126528	-0.362112	+0.746963	+0.478531	+0.523875	+0.756263	
+0.386093	-0.704837	+0.904937	-0.894083	+0.490483	-0.933067	+0.796167	-0.162232	+0.383337	-0.163336	-0.168512	-0.706759	-0.299000	-0.328361	-0.342912	-0.51608	-0.406104	+0.272256	-0.175448	+0.370176	+0.755497	-0.604625	+0.603904	-0.230712	+0.393929	+0.965453	+0.85125	-0.724928	-0.987867	+0.364544	-0.774641	+0.299136	+0.821000	-0.89643	+0.315227	-0.971921	+0.41000	-0.75264	-0.907648	-0.900259	+0.985875	-0.864341	+0.309927	+0.575752	-0.437656	-0.937469	-0.827264	-0.15744	-0.899016	-0.854272	+0.231375	+0.729517	-0.636673	-0.828888	-0.876125	-0.212741	-0.311625	+0.548239	-0.53184	+0.514459	+0.391000	+0.455872	+0.666231	-0.861000	+0.864875	-0.74681	+0.282107	-0.576419	+0.207989	-0.553848	-0.504232	-0.828416	+0.592239	+0.658119	-0.390625	+0.19875	+0.611625	-0.757000	+0.197781	+0.533696	-0.472888	+0.106879	+0.450683	-0.800264	-0.333459	+0.137912	-0.515816	+0.723848	-0.22261	+0.18889	-0.497625	+0.731136	+0.176125	-0.684007	+0.686336	+0.682696	+0.290125	-0.897625	-0.874613	+0.14839	
+0.917000	+0.8000	+0.301000	+0.96152	-0.822125	-0.793273	-0.547625	-0.384872	-0.885125	-0.365875	+0.976000	+0.317527	-0.457736	+0.214616	-0.685389	-0.370029	+0.679629	-0.644097	-0.907787	+0.260184	-0.27	-0.68104	+0.806933	-0.515303	-0.771171	-0.624000	+0.676583	-0.867139	-0.293768	+0.119307	-0.360399	-0.892269	-0.302801	-0.234127	-0.877824	-0.402112	+0.378875	-0.357851	-0.5056	-0.63393	-0.268593	-0.640709	+0.729591	+0.51008	+0.338513	-0.89433	+0.991689	+0.855289	-0.211768	-0.442539	+0.625000	-0.875000	-0.952000	-0.993592	-0.227776	+0.829567	+0.409592	-0.969664	-0.221689	-0.781625	+0.502625	+0.516352	-0.944576	+0.300607	+0.837433	+0.433357	+0.417181	-0.675343	-0.687759	+0.505856	+0.349000	+0.457741	+0.140813	-0.0	+0.546808	+0.104791	-0.351849	+0.338499	-0.582464	+0.201112	-0.764608	+0.261647	+0.668288	+0.48429	-0.872000	-0.0	-0.936907	-0.0	+0.717625	-0.278712	-0.49256	+0.338375	+0.592375	-0.941288	-0.802799	+0.664297	-0.225281	+0.368824	-0.512029	-0.27875	
-0.246941	+0.487832	+0.742208	-0.49000	-0.163347	+0.11029	+0.715136	-0.857848	-0.523648	+0.831232	-0.92288	+0.989888	-0.70239	-0.289317	+0.53875	-0.701352	-0.14272	+0.998208	+0.262184	+0.320373	+0.815616	-0.712000	+0.260037	-0.574833	-0.500416	+0.435584	+0.498157	+0.544743	+0.265625	-0.123803	-0.276433	-0.581029	-0.761664	-0.484149	-0.625000	-0.286392	-0.2625	-0.664707	+0.845312	-0.519081	-0.745816	-0.272000	-0.461608	+0.958528	+0.526761	+0.562283	+0.789483	+0.437125	+0.291968	+0.909883	-0.481201	+0.399232	+0.993216	+0.664129	+0.803431	-0.487000	+0.653133	+0.425267	-0.672539	+0.199309	-0.511201	-0.888000	+0.288733	+0.530389	+0.793336	-0.529689	-0.771000	-0.112000	+0.806656	-0.243787	+0.450249	+0.698347	+0.869144	+0.297309	-0.415064	+0.355136	+0.915448	-0.231000	+0.991104	+0.323731	-0.115288	+0.803417	-0.801000	-0.348375	+0.871168	+0.0	+0.486125	-0.991669	-0.179000	-0.242408	-0.920439	+0.664125	-0.903512	+0.560979	-0.971896	-0.342373	-0.833112	-0.631000	+0.103424	-0.408307	
-0.877824	-0.309368	-0.580024	+0.568000	-0.541656	+0.880552	+0.721341	+0.978552	-0.211207	+0.571177	+0.375000	+0.311808	+0.0	-0.84648	-0.466053	+0.600584	+0.207832	-0.315521	-0.435688	+0.14913	-0.326533	-0.31375	-0.653000	+0.679296	+0.403544	-0.153864	-0.495673	-0.785208	-0.340647	+0.755072	-0.183656	-0.706103	+0.15432	-0.173875	+0.938957	-0.687448	-0.768327	-0.157736	-0.97793	+0.484375	+0.53448	-0.275913	+0.640977	+0.419000	-0.138087	+0.344533	+0.779192	+0.388264	-0.180984	-0.17000	+0.932171	-0.344000	-0.625000	+0.142656	+0.537336	-0.384503	-0.0	+0.719979	+0.0	-0.691456	-0.757056	+0.51923	-0.383336	-0.483864	-0.301952	+0.512137	+0.429952	-0.914609	-0.573847	+0.834048	+0.805899	-0.557568	+0.145351	-0.816568	+0.976000	-0.38592	-0.133129	-0.46464	-0.579136	+0.792000	+0.247711	-0.856000	+0.781832	-0.568328	-0.602792	-0.226539	+0.169856	+0.982757	-0.523363	-0.954647	+0.208875	-0.632000	-0.752541	+0.240264	+0.662008	+0.785208	-0.660096	+0.564088	+0.431864	+0.949383	
+0.355375	+0.958559	-0.982717	-0.708792	-0.894592	+0.888573	+0.973761	-0.204341	+0.438625	-0.826691	+0.841483	+0.277381	-0.707328	-0.784000	-0.167619	+0.605352	+0.888256	-0.906728	-0.998753	+0.903625	-0.823207	+0.2696	-0.533943	+0.246296	+0.559329	-0.518488	-0.819816	-0.322168	+0.890625	-0.889024	-0.565192	+0.854912	+0.881408	-0.96000	-0.67497	-0.544768	+0.979000	+0.360384	+0.97536	+0.931053	-0.171875	+0.64153	-0.300584	-0.398013	+0.251000	+0.69496	+0.532224	+0.381000	+0.54744	-0.133632	-0.686997	-0.256000	-0.290589	-0.688000	-0.176309	+0.242112	+0.734375	+0.711872	+0.890625	+0.511871	+0.631704	+0.875000	-0.471625	-0.707875	+0.552991	-0.688439	-0.99019	-0.650008	-0.301507	-0.997013	+0.908811	+0.300607	-0.492263	+0.531261	+0.763464	+0.516125	-0.100032	+0.724032	+0.620375	+0.560375	-0.296904	+0.458424	-0.730875	-0.559208	-0.162303	-0.875000	+0.448696	+0.371000	+0.393681	-0.234761	+0.344000	+0.685112	+0.171733	+0.953125	+0.925103	-0.152000	+0.115171	+0.346496	-0.375757	-0.495287	
-0.562291	-0.135096	+0.392000	+0.457664	+0.102272	+0.285983	+0.12169	-0.97875	+0.943808	+0.443584	+0.878904	+0.377853	-0.985344	+0.284641	+0.568000	-0.304000	-0.0	-0.683136	-0.388875	+0.831271	+0.841937	-0.336896	+0.967000	+0.116952	+0.371456	-0.684941	+0.55321	-0.22904	+0.344384	+0.683000	-0.415064	+0.774016	-0.43976	+0.357184	-0.229336	-0.44709	-0.113321	+0.2375	+0.11269	-0.548399	-0.890625	+0.864519	+0.822488	-0.531125	+0.806024	-0.461688	-0.807119	+0.487032	-0.822553	-0.386267	-0.810696	+0.530936	+0.983643	-0.322952	+0.124013	+0.872264	+0.161125	-0.604875	-0.279147	+0.899584	-0.488000	-0.9088	+0.56984	+0.713216	+0.214851	+0.376000	-0.591751	+0.62999	+0.26568	+0.612992	-0.233447	-0.679000	+0.21603	-0.625856	-0.314875	+0.94291	+0.671576	-0.754752	-0.405952	+0.414193	+0.480233	-0.529303	-0.4649	+0.934387	+0.345728	+0.996864	-0.801704	-0.315553	-0.6776	+0.969088	+0.935808	+0.0	+0.480448	-0.594027	-0.419637	-0.766589	-0.29000	+0.577787	-0.824056	+0.878904	
-0.143691	-0.160351	-0.125000	+0.326533	+0.647049	+0.525121	+0.928177	+0.343209	+0.393625	-0.379159	-0.944000	+0.384000	+0.711832	+0.217408	-0.403667	+0.336831	+0.584000	-0.305873	-0.6912	+0.266496	+0.118808	-0.492327	-0.480723	-0.848375	-0.636673	-0.751000	+0.555069	+0.150792	+0.747136	-0.453875	+0.698311	-0.995543	-0.748992	-0.971921	-0.363000	-0.63000	+0.862375	+0.388904	-0.856000	-0.226633	+0.976000	-0.358707	-0.27943	-0.278912	+0.318367	-0.285767	+0.74961	-0.813375	+0.625871	+0.372063	-0.983783	+0.587112	+0.352832	+0.284672	+0.867000	-0.581029	-0.507712	-0.574863	-0.992427	-0.448811	-0.446208	-0.48143	-0.688024	-0.687875	+0.417963	-0.27672	-0.881336	-0.430464	+0.175061	-0.334539	+0.896000	-0.519616	-0.802752	-0.32768	+0.537664	-0.432000	-0.246592	-0.243787	-0.49816	+0.481707	-0.611619	-0.274673	+0.643237	+0.48000	+0.854261	+0.671416	-0.754875	-0.56167	-0.288437	-0.666697	-0.46875	-0.89856	+0.616904	+0.110123	-0.271016	+0.114563	+0.44701	-0.0	-0.914093	+0.105344	
+0.815277	-0.795181	+0.491375	-0.424543	+0.2517	-0.76125	+0.443904	+0.25664	-0.746624	-0.732923	-0.243625	-0.18221	+0.594931	-0.768000	+0.164259	+0.395217	+0.662464	-0.120007	-0.391000	-0.247875	+0.586112	+0.218752	+0.150439	+0.184000	-0.566208	+0.444376	+0.406464	+0.375064	+0.328125	-0.379000	+0.264192	+0.162287	+0.444125	+0.150424	-0.450249	+0.157421	+0.168000	+0.772096	+0.581483	+0.947639	+0.24891	+0.617891	-0.816607	+0.220941	+0.32000	-0.594376	-0.245933	-0.215987	-0.918344	+0.749379	-0.994552	+0.220987	+0.112000	+0.98209	-0.256943	-0.484375	+0.0	+0.471272	+0.552000	-0.912712	+0.136448	-0.32872	+0.264000	-0.657144	-0.145799	+0.64017	-0.556503	-0.640984	-0.810793	-0.652056	+0.208056	-0.177000	-0.936000	+0.815848	-0.761113	-0.453639	-0.166264	-0.295048	+0.602944	-0.671981	-0.754616	-0.319256	+0.689432	+0.579072	+0.873752	+0.997568	+0.216728	-0.262344	-0.554279	+0.272000	-0.747239	+0.357637	+0.255875	-0.463304	-0.434107	+0.301208	+0.875432	+0.437081	-0.69625	-0.258875	
